Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
26/04/2004;08:00:00;2.1;1032.5;235;8.864232997095865;934.0;134.0;917.0;89.0;1489.75;844.0;15.049999952316;41.72500038147;0.709339219339063
26/04/2004;09:00:00;1.4;941.25;89;5.328704583249726;779.75;113.0;1079.75;84.0;1342.5;719.75;16.274999856949;38.400000572205;0.7051525395706906
26/04/2004;10:00:00;1.4;941.25;76;5.364484431415103;781.5;110.0;1102.25;83.0;1328.0;667.75;18.349999904633;32.349999904633;0.6759563086304701
26/04/2004;11:00:00;1.3;916.5;101;5.171480026065283;772.0;98.0;1097.75;78.0;1311.25;604.5;18.824999809265;31.700000762939;0.6820745762000422
26/04/2004;12:00:00;1.5;976.5;109;6.5572069029204405;837.25;96.0;1038.0;80.0;1413.25;646.25;19.575000286102;30.925000190735;0.6967795614568852
26/04/2004;13:00:00;1.6;993.5;143;6.861257747977811;850.75;95.0;1018.25;75.0;1436.25;640.25;20.175000667572;30.700000286102;0.7175643096065705
26/04/2004;14:00:00;1.3;942.25;104;5.426058636400471;784.5;86.0;1065.0;77.0;1365.0;570.75;19.724999904633;32.524999141693;0.7395938437104213
26/04/2004;15:00:00;1.4;981.0;107;5.961475539335539;810.0;86.0;1059.75;77.0;1394.5;604.75;20.674999713898;31.550000190735;0.7602434196106473
26/04/2004;16:00:00;1.5;983.5;133;6.4460893359755085;832.25;91.0;1033.75;81.0;1409.5;635.5;19.97500038147;32.674999237061;0.7544544632471781
26/04/2004;17:00:00;2.2;1116.25;171;10.687269183772557;1003.0;119.0;864.25;101.0;1625.25;886.25;18.64999961853;35.39999961853;0.7535139723636176
26/04/2004;18:00:00;3.2;1180.5;405;13.903862790799815;1113.5;147.0;787.0;119.0;1685.25;1032.25;18.349999427795;35.89999961853;0.7501338664108033
26/04/2004;19:00:00;3.0;1163.0;334;12.521106305109699;1067.5;135.0;811.25;111.0;1615.75;977.25;17.800000190735;37.47500038147;0.7568260537755555
26/04/2004;20:00:00;2.6;1081.0;236;9.267535472195304;949.75;124.0;907.25;109.0;1496.25;924.25;17.275000095367;38.800000190735;0.7584312484673534
26/04/2004;21:00:00;1.6;1016.75;99;6.657904148776321;841.75;89.0;999.75;101.0;1440.75;845.5;17.300000190735;38.800001144409;0.7596125869987758
26/04/2004;22:00:00;1.5;966.0;93;5.287938393096692;777.75;79.0;1056.75;89.0;1358.5;754.75;16.400000095367;40.75;0.7541909167081108
26/04/2004;23:00:00;1.2;924.25;82;3.9733780589080423;709.25;63.0;1158.0;75.0;1318.0;609.75;16.049999952316;41.35000038147;0.7486807166667311
27/04/2004;00:00:00;0.8;860.75;51;2.2362001380106826;601.25;39.0;1351.0;51.0;1225.25;439.25;15.400000095367;43.049999237061;0.7482204738322885
27/04/2004;01:00:00;0.7;826.0;41;1.681021836007109;559.5;25.0;1424.25;39.0;1197.0;402.0;15.724999904633;42.499999046326;0.7539415879345778
27/04/2004;02:00:00;0.5;845.5;31;1.6499343670822566;557.0;19.0;1384.75;32.0;1211.5;405.5;15.625000238419;43.400000572205;0.7650759509458752
27/04/2004;03:00:00;0.5;841.5;41;1.5071531584625262;545.25;-200.0;1423.0;-200.0;1223.5;423.5;15.225000143051;45.75;0.7864136575111876
27/04/2004;04:00:00;-200.0;909.0;41;2.4580520464325195;616.66666666667;34.0;1236.0;49.0;1301.6666666667;558.0;14.666666666667;49.900000254313;0.8279772179473227
27/04/2004;05:00:00;0.7;929.75;38;3.2891897227614906;669.75;58.0;1142.75;68.0;1339.25;745.75;15.525000095367;47.27499961853;0.8281528051038762
27/04/2004;06:00:00;1.4;1119.5;111;8.889611855025933;935.0;112.0;842.75;76.0;1593.0;1125.5;14.425000190735;53.099999427795;0.8676673694217866
27/04/2004;07:00:00;4.1;1518.25;584;23.419667517994302;1388.5;314.0;588.5;122.0;2100.75;1703.0;15.899999856949;48.52499961853;0.8703505697133659
27/04/2004;08:00:00;4.6;1460.75;633;23.766162497512138;1397.5;240.0;629.75;129.0;2050.0;1627.5;18.124999523163;40.25;0.8294048076917425
27/04/2004;09:00:00;1.9;1074.75;145;7.916840904491177;895.75;128.0;937.5;94.0;1487.25;935.75;19.574999809265;35.949999809265;0.8099991662075281
27/04/2004;10:00:00;1.9;1061.25;155;8.215281246107265;908.0;141.0;967.5;99.0;1455.0;890.25;22.77499961853;29.099999904633;0.7960264456666307
27/04/2004;11:00:00;1.7;1065.75;128;8.794600710564875;931.25;118.0;978.5;81.0;1474.0;757.0;24.750000476837;25.324999332428;0.7792513596813168
27/04/2004;12:00:00;2.4;1179.0;255;14.61827524856374;1136.5;132.0;829.0;87.0;1651.25;948.5;27.150000095367;21.97500038147;0.7784673881581229
27/04/2004;13:00:00;3.0;1251.0;411;17.95116314189409;1238.0;150.0;772.5;107.0;1779.0;1108.75;28.150000095367;20.449999809265;0.7677328297830364
27/04/2004;14:00:00;2.0;1120.0;173;11.953660413569477;1048.0;121.0;898.0;95.0;1560.25;869.75;25.425000190735;24.150000095367;0.7733080989191695
27/04/2004;15:00:00;2.7;1187.25;277;14.791369810159708;1142.0;149.0;839.5;110.0;1651.0;1011.25;25.700000286102;23.775000095367;0.7737214718444138
27/04/2004;16:00:00;2.2;1144.5;259;12.477058689205466;1066.0;120.0;903.25;99.0;1592.0;885.25;27.150000095367;22.050000190735;0.7811242666390039
27/04/2004;17:00:00;2.9;1214.5;274;15.500458201665193;1164.25;155.0;817.0;113.0;1689.0;1015.25;27.025000095367;22.349999904633;0.7860073099655001
27/04/2004;18:00:00;3.4;1317.0;377;17.703472052446337;1230.75;172.0;765.5;127.0;1798.0;1154.75;24.52499961853;27.775000095367;0.8433262542377049
27/04/2004;19:00:00;3.9;1387.5;457;21.617763484967565;1340.75;177.0;702.25;131.0;1954.75;1314.75;23.674999713898;30.199999332428;0.8717841488608524
27/04/2004;20:00:00;3.6;1295.25;555;18.930259427115473;1266.25;181.0;716.25;137.0;1848.5;1358.75;21.500000476837;34.52499961853;0.8746206669064477
27/04/2004;21:00:00;2.5;1152.75;279;12.469723854570224;1065.75;135.0;810.5;122.0;1651.0;1194.0;19.875000476837;37.799999237061;0.8674691211087054
27/04/2004;22:00:00;1.8;1077.5;137;8.80092124258785;931.5;99.0;904.5;100.0;1511.0;950.5;18.89999961853;40.574999809265;0.8770756368123217
27/04/2004;23:00:00;2.0;1132.5;203;10.942639647639274;1012.25;111.0;806.0;108.0;1607.5;1054.25;17.900000095367;43.5;0.8839687641619655
28/04/2004;00:00:00;1.3;1055.0;101;7.9894928266871235;898.75;72.0;880.25;83.0;1504.0;979.5;17.375;46.324999809265;0.911177317011978
28/04/2004;01:00:00;1.0;953.0;86;4.448750215974709;735.0;54.0;999.0;74.0;1395.75;898.0;18.099999904633;44.650000572205;0.9186499324234736
28/04/2004;02:00:00;0.6;891.75;51;2.799040891215181;639.25;41.0;1138.5;64.0;1358.5;802.75;16.500000238419;50.10000038147;0.9330625744187726
28/04/2004;03:00:00;0.6;894.5;47;2.6798971089361516;631.5;-200.0;1167.0;-200.0;1346.75;684.25;14.150000095367;56.924999237061;0.9140512637001603
28/04/2004;04:00:00;-200.0;858.75;35;2.246785504993861;602.0;24.0;1209.25;40.0;1320.75;643.75;14.699999809265;56.175000190735;0.9340680876731187
28/04/2004;05:00:00;0.5;856.0;33;2.485027842230557;618.5;29.0;1191.25;39.0;1345.0;676.75;16.325000286102;52.77499961853;0.9721676840828803
28/04/2004;06:00:00;1.1;1030.0;95;7.528239978446694;879.5;76.0;892.0;69.0;1538.5;996.0;13.899999856949;60.724999427795;0.9596686100859407
28/04/2004;07:00:00;5.5;1688.75;754;30.401498663833067;1560.25;321.0;528.75;104.0;2395.5;1735.75;15.000000238419;58.27499961853;0.9875674041302506
28/04/2004;08:00:00;4.2;1486.25;588;22.00871347255381;1351.25;274.0;571.0;100.0;2111.75;1692.0;16.125000238419;54.75;0.9959783388697335
28/04/2004;09:00:00;4.6;1591.75;658;24.7400051194649;1422.5;322.0;577.0;146.0;2155.25;2108.25;19.250000476837;46.400000572205;1.024811418373179
28/04/2004;10:00:00;3.4;1468.75;372;18.424945508834465;1251.75;255.0;691.5;155.0;1903.25;1806.75;24.22500038147;33.849999904633;1.0096508428997506
28/04/2004;11:00:00;2.8;1364.0;386;16.835634342955675;1205.0;196.0;722.75;139.0;1850.25;1565.75;26.699999809265;28.675000190735;0.989504345988321
28/04/2004;12:00:00;2.5;1284.75;333;14.204847863924446;1123.25;136.0;754.75;121.0;1741.25;1293.0;27.35000038147;28.174999713898;1.0097873861920998
28/04/2004;13:00:00;2.4;1310.5;293;15.669831720124469;1169.5;119.0;747.75;108.0;1786.75;1219.25;28.124999523163;26.925000190735;1.0093561026889535
28/04/2004;14:00:00;3.2;1416.0;511;21.887385978147933;1348.0;169.0;684.0;126.0;1968.75;1329.75;27.699999809265;26.5;0.9692616829149175
28/04/2004;15:00:00;3.5;1387.25;559;20.771860311810173;1317.75;197.0;700.5;145.0;1889.5;1298.5;28.424999713898;23.424999713898;0.893508151625435
28/04/2004;16:00:00;2.9;1329.25;375;16.158072457294086;1184.5;140.0;768.25;121.0;1750.0;1111.0;28.39999961853;26.049999713898;0.9922010888223821
28/04/2004;17:00:00;3.6;1495.75;509;19.82407389759504;1291.5;178.0;680.25;145.0;1878.25;1299.75;27.349999427795;30.0;1.0751950386271245
28/04/2004;18:00:00;4.8;1675.75;790;28.89504382424004;1524.75;223.0;567.25;160.0;2226.0;1652.5;24.324999809265;37.324999809265;1.1199288088642156
28/04/2004;19:00:00;5.4;1724.0;816;28.268345312814752;1509.75;222.0;562.25;155.0;2252.25;1716.25;23.074999809265;42.174999237061;1.1746123328907798
28/04/2004;20:00:00;5.3;1641.75;804;24.85798525395304;1425.5;265.0;597.0;162.0;2117.25;1719.75;21.75;43.64999961853;1.1226178441823345
28/04/2004;21:00:00;2.7;1266.75;332;13.137204610141337;1088.25;151.0;764.25;129.0;1740.0;1338.5;19.825000286102;46.775000572205;1.0701576047605204
28/04/2004;22:00:00;1.4;1145.75;156;8.587110474608117;923.0;79.0;845.0;96.0;1574.75;1165.75;19.575000286102;49.800000190735;1.1220573024878753
28/04/2004;23:00:00;1.6;1215.5;143;9.521023174945546;959.5;87.0;787.75;92.0;1662.25;1255.75;17.900000095367;56.199999809265;1.14204699717928
29/04/2004;00:00:00;1.5;1127.75;117;7.796383745721157;890.75;88.0;837.5;89.0;1574.0;1124.5;17.400000095367;55.64999961853;1.096296676268126
29/04/2004;01:00:00;1.0;1041.75;84;5.166441714864394;771.75;51.0;923.25;61.0;1495.0;968.25;16.775000572205;59.47500038147;1.1268757810006673
29/04/2004;02:00:00;0.6;925.5;60;2.795163092071645;639.0;34.0;1115.25;54.0;1409.0;814.0;15.924999713898;60.14999961853;1.0805544901035757
29/04/2004;03:00:00;0.4;898.0;76;2.335824002116313;608.25;-200.0;1154.25;-200.0;1385.5;743.25;15.625000476837;61.175001144409;1.0784221718965024
29/04/2004;04:00:00;-200.0;889.0;40;2.4592754951494102;616.75;31.0;1167.5;44.0;1381.75;757.75;14.550000190735;63.424999237061;1.0446359723374126
29/04/2004;05:00:00;0.8;958.75;64;4.42043213737691;733.5;76.0;1038.0;57.0;1469.5;860.5;13.325000047684;66.975002288818;1.0202793236611638
29/04/2004;06:00:00;1.5;1096.5;148;9.42969212863617;956.0;139.0;826.5;68.0;1620.0;1046.75;12.875;66.52499961853;0.984613721630688
29/04/2004;07:00:00;4.9;1674.0;635;29.814141140129138;1546.5;293.0;539.25;95.0;2404.5;1665.25;14.775000095367;61.27499961853;1.0237234240208
29/04/2004;08:00:00;7.2;1771.25;1129;36.15925682152963;1689.5;368.0;461.25;125.0;2572.25;1982.0;16.125000238419;56.474999427795;1.0273584679043728
29/04/2004;09:00:00;3.5;1408.25;475;18.03691385773884;1240.5;250.0;647.5;135.0;1886.0;1711.25;18.60000038147;47.800000190735;1.0143235315700396
29/04/2004;10:00:00;2.1;1155.5;220;10.852621988236002;1009.0;145.0;874.5;118.0;1583.0;1203.5;23.75;30.249999523163;0.8771387751986929
29/04/2004;11:00:00;1.5;1041.75;105;9.029748042099776;940.5;110.0;971.0;91.0;1490.5;871.25;25.375;24.950000286102;0.7965749314193643
29/04/2004;12:00:00;2.0;1167.0;190;14.352476125785513;1128.0;104.0;828.75;89.0;1716.25;1040.25;25.550000190735;25.52499961853;0.8233749192460219
29/04/2004;13:00:00;3.8;1397.75;516;22.336784407921467;1360.0;205.0;656.25;129.0;2037.25;1438.75;24.949999809265;29.949999809265;0.9325265341358673
29/04/2004;14:00:00;3.4;1457.5;346;20.87224268918105;1320.5;201.0;654.0;122.0;2023.25;1516.0;22.449999809265;37.874999046326;1.0160472032092285
29/04/2004;15:00:00;4.4;1554.0;565;23.05627912378712;1379.0;266.0;613.5;138.0;2151.25;1692.75;21.650000095367;43.97500038147;1.1241654272811101
29/04/2004;16:00:00;3.9;1495.0;483;21.23900702566938;1330.5;246.0;615.25;136.0;2068.75;1635.25;21.375;44.449999809265;1.1175650104883064
29/04/2004;17:00:00;4.9;1559.75;651;24.779305241893294;1423.5;247.0;579.0;143.0;2175.5;1687.5;20.824999809265;45.300000190735;1.101569728162644
29/04/2004;18:00:00;5.4;1663.5;657;28.633207537838935;1518.5;271.0;553.25;145.0;2312.25;1819.5;20.175000190735;48.575000762939;1.1353643500764277
29/04/2004;19:00:00;6.5;1760.6666666667;830;32.5820457260387;1610.3333333333;332.0;502.0;146.0;2488.3333333333;2006.0;20.233333587646;50.833334604899;1.1923862693264655
29/04/2004;20:00:00;4.3;1524.0;435;19.238006003954073;1275.0;245.0;607.75;122.0;2046.25;1740.25;18.599999904633;57.64999961853;1.2233420346122454
29/04/2004;21:00:00;2.9;1398.25;209;16.28934734607158;1188.5;180.0;646.0;112.0;1930.75;1577.0;18.199999809265;58.800000190735;1.21728870586828
29/04/2004;22:00:00;2.7;1341.5;202;13.666581289855579;1105.75;156.0;694.0;102.0;1856.0;1443.0;17.849999427795;60.97500038147;1.2352448991120721
29/04/2004;23:00:00;2.8;1432.75;174;13.605630197714015;1103.75;172.0;681.0;97.0;1876.25;1411.25;16.974999904633;70.650001525879;1.3554282038616814
30/04/2004;00:00:00;2.3;1297.25;170;11.123625027988625;1018.75;137.0;732.75;85.0;1822.75;1216.5;16.200000286102;76.875;1.405058710711074
30/04/2004;01:00:00;1.7;1178.75;116;7.6350173007290705;884.0;91.0;830.0;76.0;1696.25;1086.0;15.725000143051;78.599998474121;1.3943484677671674
30/04/2004;02:00:00;1.2;1096.75;91;5.940075060201868;809.0;80.0;897.25;74.0;1628.25;1049.5;15.724999904633;78.449998855591;1.391687483243912
30/04/2004;03:00:00;1.0;1053.75;71;4.951779114948694;761.0;-200.0;962.75;-200.0;1597.75;964.5;15.674999952316;77.375;1.3683043042727925
30/04/2004;04:00:00;-200.0;1017.25;59;4.00495801135597;711.0;46.0;1008.5;56.0;1554.25;906.25;15.400000095367;78.450000762939;1.36348194618451
30/04/2004;05:00:00;0.8;1005.0;48;4.500866777005056;737.75;68.0;1004.5;66.0;1563.25;916.5;15.650000095367;74.724998474121;1.3193632938493325
30/04/2004;06:00:00;1.7;1205.75;111;9.25461476874498;949.25;162.0;818.25;90.0;1771.0;1115.75;15.924999713898;73.125001907349;1.3136417232075381
30/04/2004;07:00:00;3.0;1457.75;345;18.32976825325144;1249.0;213.0;662.0;111.0;2033.0;1379.75;16.550000190735;68.174999237061;1.2736706850791155
30/04/2004;08:00:00;3.4;1405.25;332;19.940394484258096;1294.75;161.0;638.0;103.0;2064.5;1377.5;18.724999904633;57.625000953674;1.2322741844588934
30/04/2004;09:00:00;3.3;1381.25;344;16.619513457363613;1198.5;209.0;684.75;117.0;1969.5;1364.75;17.574999809265;65.0;1.2944974971974041
30/04/2004;10:00:00;2.7;1314.5;212;12.646267058074494;1071.75;191.0;735.5;116.0;1833.25;1273.0;16.299999237061;73.174999237061;1.3458453405509414
30/04/2004;11:00:00;2.6;1332.25;166;12.935403223060518;1081.5;215.0;706.5;109.0;1889.0;1241.5;16.049999713898;78.47500038147;1.4208637993827462
30/04/2004;12:00:00;3.2;1361.5;214;14.878242654505954;1144.75;212.0;673.0;116.0;1972.5;1294.25;17.25;72.375001907349;1.4125279130664443
30/04/2004;13:00:00;3.4;1398.5;377;17.389585098903208;1221.5;202.0;642.5;115.0;2060.75;1413.0;19.35000038147;60.949999809265;1.354460230949523
30/04/2004;14:00:00;2.6;1310.25;210;15.363921475301675;1160.0;153.0;694.75;94.0;1939.25;1224.25;21.39999961853;50.924999237061;1.2822989259862503
30/04/2004;15:00:00;3.4;1399.25;265;16.685885382952215;1200.5;185.0;699.25;121.0;1971.25;1317.75;22.699999809265;45.77499961853;1.2465484083637006
30/04/2004;16:00:00;4.0;1523.5;365;17.99401672262385;1239.25;210.0;643.5;114.0;2138.75;1403.5;20.900000572205;60.800001144409;1.485238238323089
30/04/2004;17:00:00;4.5;1487.0;454;19.202727916183612;1274.0;215.0;640.5;110.0;2132.75;1470.75;21.025000095367;54.250000953674;1.335327842414273
30/04/2004;18:00:00;4.2;1479.75;460;20.99114229848315;1323.75;215.0;622.0;122.0;2162.25;1623.0;20.775000095367;54.425001144409;1.3194487672820148
30/04/2004;19:00:00;5.7;1625.75;642;26.87975794179499;1476.0;281.0;555.0;135.0;2355.75;1786.0;19.800000190735;58.625;1.3392217061321487
30/04/2004;20:00:00;4.4;1449.25;501;19.494597136811635;1282.25;254.0;625.0;133.0;2099.5;1568.5;19.075000286102;61.075000762939;1.3344998617192159
30/04/2004;21:00:00;3.1;1362.5;234;15.100351352212376;1151.75;189.0;683.75;110.0;1951.25;1494.75;18.200000286102;65.350002288818;1.3528881259062195
30/04/2004;22:00:00;3.0;1371.25;212;14.59473877353001;1135.75;174.0;689.0;102.0;1926.75;1471.25;18.074999809265;66.10000038147;1.357868855272095
30/04/2004;23:00:00;3.1;1406.25;275;13.697100382456913;1106.75;167.0;718.25;108.0;1871.5;1383.75;17.699999809265;66.875;1.3422182010696533
01/05/2004;00:00:00;3.5;1424.5;275;15.187991985721865;1154.5;185.0;709.25;110.0;1935.75;1788.75;17.775000095367;66.750001907349;1.345959864201086
01/05/2004;01:00:00;2.4;1179.0;-200;9.293399930759755;950.75;129.0;825.75;84.0;1723.5;1322.5;17.275000095367;68.27499961853;1.3345848697226224
01/05/2004;02:00:00;1.6;1046.75;-200;6.462705341030986;833.0;85.0;939.25;71.0;1647.25;1081.0;16.525000095367;70.224998474121;1.3099186335166972
01/05/2004;03:00:00;1.3;1009.25;-200;6.280933632518836;824.75;-200.0;950.0;-200.0;1628.5;937.75;15.650000095367;73.075000762939;1.2902305208881812
01/05/2004;04:00:00;-200.0;882.25;-200;3.542514346206186;684.75;35.0;1133.5;42.0;1492.0;672.75;16.174999952316;69.89999961853;1.2755733418332384
01/05/2004;05:00:00;0.6;858.0;-200;2.566706973107863;624.0;24.0;1205.25;32.0;1434.25;543.0;16.650000095367;67.124999046326;1.2619229465477226
01/05/2004;06:00:00;0.7;874.5;-200;3.104478541444618;658.5;30.0;1180.0;35.0;1451.75;561.25;16.724999904633;66.874998092651;1.2631312913600283
01/05/2004;07:00:00;1.2;1012.0;-200;6.451625978003892;832.5;75.0;915.75;67.0;1632.25;861.75;16.875000476837;66.549999237061;1.2688256915163194
01/05/2004;08:00:00;1.5;1049.25;-200;6.534918634306473;836.25;79.0;926.0;73.0;1615.0;900.75;17.724999427795;61.97500038147;1.245804234450369
01/05/2004;09:00:00;1.8;1131.0;-200;8.81989445253267;932.25;104.0;854.25;86.0;1692.75;1048.25;19.425000190735;54.574999809265;1.218386356145657
01/05/2004;10:00:00;2.1;1119.5;-200;8.781965454686262;930.75;118.0;885.75;89.0;1651.5;970.5;21.575000286102;46.075000762939;1.1725221760612545
01/05/2004;11:00:00;1.9;1117.25;-200;9.15795459328947;945.5;105.0;909.0;86.0;1656.5;915.0;24.625;36.674999237061;1.1201715962503869
01/05/2004;12:00:00;2.0;1109.5;-200;9.209452844252331;947.5;101.0;900.5;86.0;1632.0;890.75;26.000000476837;31.900001049042;1.0565930479855168
01/05/2004;13:00:00;1.3;961.75;-200;6.0797640503425585;815.5;65.0;1043.75;66.0;1489.25;627.75;25.575000286102;31.52499961853;1.0184177367979412
01/05/2004;14:00:00;1.3;963.25;-200;6.512662727014059;835.25;59.0;1028.5;68.0;1495.25;555.75;24.775000572205;34.774998664856;1.0716122290175427
01/05/2004;15:00:00;1.8;1050.25;-200;9.215898780684322;947.75;80.0;928.0;82.0;1583.75;651.5;26.125;30.275000572205;1.0101488818677111
01/05/2004;16:00:00;2.0;1053.25;-200;8.276765149047742;910.5;98.0;948.75;91.0;1603.25;683.0;25.474999904633;33.525000572205;1.076671251067215
01/05/2004;17:00:00;1.8;1044.75;-200;8.25214813535065;909.5;89.0;947.5;95.0;1597.5;623.75;23.674999713898;37.22500038147;1.0745750328232098
01/05/2004;18:00:00;2.4;1123.75;-200;10.963457959141822;1013.0;114.0;849.25;104.0;1675.75;732.75;22.25;38.949999809265;1.0323931961051376
01/05/2004;19:00:00;4.0;1329.75;-200;14.712582780369386;1139.5;195.0;759.25;131.0;1780.25;1062.25;20.650000095367;42.799999237061;1.029761382249692
01/05/2004;20:00:00;2.8;1170.75;-200;10.762921529695845;1005.75;156.0;834.75;112.0;1673.75;988.25;18.974999904633;51.675000190735;1.1221836115191808
01/05/2004;21:00:00;2.0;1085.0;-200;9.377671550694837;954.0;109.0;866.25;100.0;1655.5;870.5;17.75;55.500000953674;1.1173779602099327
01/05/2004;22:00:00;3.6;1358.25;-200;14.838728111641782;1143.5;184.0;727.0;115.0;1851.25;1242.5;17.39999961853;57.574999809265;1.1342188587141384
01/05/2004;23:00:00;3.7;1385.0;-200;13.310158892741038;1094.0;190.0;764.75;129.0;1768.75;1174.5;17.574999809265;58.47500038147;1.1645498714220024
02/05/2004;00:00:00;2.3;1167.0;-200;8.369357194834848;914.25;105.0;876.0;99.0;1599.25;1125.5;17.224999904633;59.275000572205;1.1550581821163557
02/05/2004;01:00:00;1.8;1072.0;-200;7.862537749302659;893.5;76.0;892.5;74.0;1645.5;1118.0;17.050000190735;60.35000038147;1.163250473616806
02/05/2004;02:00:00;0.9;938.25;-200;5.524163125188419;789.25;38.0;988.75;55.0;1535.75;864.0;16.400000095367;62.175000190735;1.1507195187773593
02/05/2004;03:00:00;1.6;999.75;-200;6.573944331732766;838.0;-200.0;909.5;-200.0;1580.0;942.0;14.849999904633;67.625;1.1351921625980057
02/05/2004;04:00:00;-200.0;854.25;-200;3.2975045724737595;670.25;26.0;1141.25;35.0;1460.0;683.5;14.824999809265;65.800001144409;1.10280957461542
02/05/2004;05:00:00;0.6;814.75;-200;2.630592414772159;628.25;33.0;1211.75;37.0;1425.5;689.25;14.650000095367;65.22500038147;1.0811178640049033
02/05/2004;06:00:00;0.7;865.5;-200;3.6200695828222633;689.25;57.0;1138.25;45.0;1456.25;766.5;13.125;70.174999237061;1.0554236171580664
02/05/2004;07:00:00;0.8;910.5;-200;4.755590080852426;751.0;48.0;1035.75;46.0;1518.0;816.5;14.299999952316;66.174999237061;1.072763358668052
02/05/2004;08:00:00;1.2;987.5;-200;5.876070610205183;806.0;87.0;951.25;68.0;1568.25;940.25;15.950000047684;61.599999427795;1.10834256581309
02/05/2004;09:00:00;1.4;1046.0;-200;6.872631584563263;851.25;94.0;919.5;77.0;1595.25;907.75;17.724999904633;56.425000190735;1.1342397065630485
